area_type,location,size,total_sqft,bath,balcony,price
2,Sarjapur  Road,3,1530,2.0,2.0,60.0
0,Kasavanhalli,2,1105,2.0,2.0,42.0
1,1st Phase JP Nagar,2,1566,2.0,0.0,180.0
0,Harlur,3,1630,3.0,1.0,95.1
2,5th Phase JP Nagar,2,1256,2.0,1.0,62.8
2,Banashankari,6,1200,6.0,2.0,180.0
2,Brookefield,3,1595,2.0,3.0,75.0
0,7th Phase JP Nagar,2,1000,2.0,2.0,53.0
0,Poorna Pragna Layout,3,1475,2.0,2.0,58.99
1,"asha township, off hennur road",5,2400,5.0,3.0,285.0
0,Electronic City Phase II,2,1000,2.0,1.0,28.88
1,1A Block Koramangala,4,2360,4.0,1.0,650.0
0,Uttarahalli,3,1737,2.0,3.0,95.0
0,Electronic City Phase II,2,1000,2.0,1.0,28.88
0,Near International Airport,4,2100,4.0,2.0,150.0
2,Hosakerehalli,8,3600,6.0,1.0,145.0
2,Mysore Road,2,883,2.0,1.0,50.0
0,Haralur Road,2,1243,2.0,2.0,46.0
0,BTM Layout,3,1776,2.0,3.0,75.0
0,Anjanapura,3,1347,2.0,1.0,37.72
0,Whitefield,3,1330,2.0,2.0,55.0
1,Sector 1 HSR Layout,2,600,2.0,1.0,120.0
2,Rajaji Nagar,4,3730,4.0,3.0,370.0
0,Harlur,3,1459,3.0,2.0,135.0
0,Thanisandra,4,2259,5.0,2.0,135.0
2,JP Nagar,7,2700,4.0,1.0,160.0
0,Gubbalala,2,1008,2.0,2.0,32.25
0,NTI Layout,2,1200,2.0,2.0,52.5
0,Vasanth nagar,4,2328,4.0,1.0,528.0
1,BTM 1st Stage,7,600,7.0,3.0,110.0
0,Electronic City,2,660,1.0,1.0,15.5
0,Rajaji Nagar,3,1800,2.0,2.0,250.0
0,Rajaji Nagar,4,3100,4.0,3.0,550.0
0,Yelahanka,1,602,1.0,1.0,26.0
0,Marathahalli,3,1710,3.0,2.0,100.0
0,JP Nagar,3,1500,2.0,3.0,82.0
2,Glass Factory Layout,3,1539,3.0,2.0,60.0
1,Fraser town,6,806,3.0,1.0,128.0
0,Judicial Layout,3,1100,2.0,1.0,53.0
0,Raja Rajeshwari Nagar,2,1151,2.0,1.0,49.0
0,Dasappa Layout,2,920,2.0,1.0,46.0
0,Kathriguppe,3,1350,3.0,3.0,78.3
0,Bannerghatta Road,2,1200,2.0,2.0,65.0
0,Thanisandra,2,1265,2.0,1.0,78.0
1,Chelekare,8,600,6.0,2.0,60.0
0,Sarjapur  Road,3,1700,3.0,2.0,93.5
2,Ramamurthy Nagar,3,1600,3.0,0.0,75.0
2,4th T block Jayanagar,4,1550,4.0,1.0,120.0
2,R.T. Nagar,3,1560,3.0,3.0,125.0
1,Horamavu Agara,6,1000,5.0,3.0,98.0
0,Haralur Road,2,1243,2.0,2.0,46.0
1,Raja Rajeshwari Nagar,4,1200,4.0,1.0,160.0
0,Sarjapur  Road,3,1403,3.0,1.0,56.0
0,Doddakallasandra,2,1010,2.0,1.0,40.39
0,Tumkur Road,3,1416,3.0,1.0,94.0
0,Kanakpura Road,2,1628,2.0,2.0,68.0
0,7th Phase JP Nagar,3,1680,3.0,2.0,125.0
0,Doddathoguru,3,1595,3.0,3.0,62.0
0,Kanakpura Road,3,1507,2.0,3.0,95.0
0,Hennur Road,3,1949,3.0,1.0,133.0
1,BTM 2nd Stage,2,800,2.0,1.0,175.0
2,Electronic City Phase II,2,1000,2.0,1.0,28.88
0,Sonam Layout,2,905,2.0,1.0,50.0
0,Hosakerehalli,3,2480,3.0,2.0,245.0
0,Kaikondrahalli,3,1605,3.0,3.0,105.0
2,Bommanahalli,2,1290,2.0,1.0,73.0
0,Yelahanka,2,1100,2.0,1.0,60.0
0,Vishveshwarya Layout,6,2100,6.0,0.0,92.0
0,Electronics City Phase 1,2,995,2.0,1.0,49.8
1,Banashankari Stage II,2,500,2.0,1.0,55.0
0,Rajaji Nagar,4,3526,4.0,3.0,598.0
0,Gottigere,3,1425,2.0,2.0,47.0
0,BTM 4th Stage,3,1455,2.0,2.0,55.0
0,Jalahalli West,1,550,1.0,1.0,23.0
0,Uttarahalli,3,1385,2.0,2.0,48.48
0,Srinivasa Nagar,5,4000,3.0,0.0,130.0
0,Gollahalli,2,1060,2.0,1.0,53.0
0,AGS Layout,3,1080,2.0,2.0,75.0
2,HBR Layout,3,1783,3.0,2.0,125.0
0,Haralur Road,3,1520,2.0,2.0,90.0
0,Sarjapur  Road,2,1060,2.0,1.0,55.0
0,Raja Rajeshwari Nagar,2,1267,2.0,1.0,54.35
0,Whitefield,2,1155,2.0,2.0,55.0
2,Karuna Nagar,3,2500,3.0,2.0,180.0
0,Bannerghatta Road,2,1240,2.0,1.0,65.0
0,Gollahalli,3,1570,3.0,2.0,78.0
0,NGR Layout,2,1019,2.0,1.0,45.9
0,Whitefield,2,1355,3.0,3.0,76.0
0,Arekempanahalli,3,1537,3.0,2.0,110.0
0,Whitefield,4,4075,5.0,3.0,226.0
0,Raja Rajeshwari Nagar,3,1550,3.0,3.0,52.45
2,Raja Rajeshwari Nagar,2,1100,2.0,1.0,50.0
0, Devarabeesana Halli,3,1750,3.0,2.0,150.0
0,9th Phase JP Nagar,2,1466,2.0,2.0,71.0
0,Rachenahalli,3,1550,3.0,2.0,72.5
0,Akshaya Nagar,3,2300,4.0,3.0,102.0
0,Kengeri,1,540,1.0,1.0,22.5
1,8th Phase JP Nagar,3,950,3.0,2.0,130.0
2,Chamundi Nagar,7,2800,7.0,1.0,250.0
0,Silk Board,2,1020,2.0,3.0,48.0
0,Cunningham Road,3,2880,3.0,2.0,501.0
0,Hebbal,3,1987,4.0,2.0,165.0
0,Hoodi,2,1305,2.0,1.0,75.0
2,Sarjapur,4,2100,3.0,1.0,125.0
2,Electronic City,2,1125,2.0,1.0,32.5
0,Horamavu Banaswadi,2,1225,2.0,2.0,49.5
0,Hennur,2,1255,2.0,1.0,55.5
0,MRCR Layout,2,1191,2.0,1.0,90.0
1,Uttarahalli,6,3600,6.0,2.0,303.0
2,Electronic City,2,1165,2.0,1.0,33.64
0,Kacharakanahalli,2,865,2.0,1.0,35.11
0,Nagarbhavi,3,1850,2.0,2.0,88.0
0,Marsur,2,497,1.0,1.0,17.0
0,Hennur Road,2,1232,2.0,2.0,89.0
0,Thanisandra,3,1732,3.0,3.0,85.73
0,Yelahanka,3,1614,2.0,1.0,100.0
2,Magadi Road,2,600,1.0,1.0,22.0
0,Thigalarapalya,3,2072,4.0,2.0,155.0
0,Electronic City,2,919,2.0,2.0,34.0
2,Shettihalli,4,2100,4.0,1.0,90.0
2,Shampura,4,672,3.0,1.0,54.0
2,J C Nagar,8,800,6.0,3.0,110.0
1,Marsur,3,1200,3.0,1.0,150.0
2,Doctors Layout,2,1000,2.0,2.0,42.0
0,Whitefield,2,1216,2.0,1.0,75.0
0,Lingadheeranahalli,4,2245,4.0,2.0,154.0
0,Bannerghatta Road,3,1476,3.0,1.0,125.0
0,Ambedkar Nagar,3,1852,3.0,2.0,130.0
0,Udaya Nagar,2,1225,2.0,2.0,47.0
0,Panathur,3,1597,3.0,1.0,67.12
0,Jakkur,3,2423,4.0,3.0,160.0
0,Marathahalli,2,1152,2.0,1.0,90.0
0,Harlur,3,1762,3.0,2.0,133.0
1,Kammasandra,3,1400,3.0,2.0,92.0
0,Rachenahalli,3,1530,2.0,2.0,74.4
1,New Thippasandra,6,2400,6.0,3.0,400.0
0,Raja Rajeshwari Nagar,2,1185,2.0,2.0,40.17
0,Yelahanka,3,1890,3.0,2.0,108.0
0,Varthur Road,3,1247,2.0,2.0,58.0
1,HRBR Layout,6,1000,6.0,3.0,275.0
0,Bellandur,2,1201,2.0,2.0,59.99
2,Gunjur Palya,2,830,2.0,2.0,40.0
2,Electronic City Phase II,2,1165,2.0,1.0,30.29
0,Bommanahalli,2,1100,1.0,2.0,55.0
0,Maithri Layout,3,1685,3.0,2.0,60.0
0,Sarakki Nagar,4,3131,4.0,3.0,349.0
0,Battarahalli,2,1165,2.0,1.0,43.0
0,Kachanayakanahalli,2,827,2.0,1.0,45.0
1,Gangondanahalli,3,396,2.0,0.0,48.0
1,Uttarahalli,4,1200,4.0,3.0,179.0
2,Electronics City Phase 1,1,635,1.0,0.0,26.0
2,Whitefield,4,4000,4.0,3.0,380.0
0,Vishwanatha Nagenahalli,2,1050,2.0,1.0,50.0
2,D Group Employees Layout,5,600,4.0,3.0,76.0
1,Kanakapura,3,1500,3.0,3.0,125.0
0,Yelenahalli,3,1500,2.0,2.0,57.0
0,Benson Town,3,2850,4.0,3.0,470.0
0,Raja Rajeshwari Nagar,3,1751,3.0,3.0,72.0
0,Vasanth nagar,4,4750,6.0,1.0,1102.0
0,Bommasandra,2,1020,2.0,1.0,40.89
0,Thanisandra,2,1148,2.0,1.0,43.5
0,Talaghattapura,3,1856,3.0,2.0,135.0
1,Basavangudi,6,1754,6.0,2.0,650.0
0,B Narayanapura,2,1060,2.0,1.0,49.27
2,Haralur Road,2,1300,2.0,2.0,60.0
2,Hormavu,4,3000,4.0,0.0,100.0
0,Bellandur,2,1325,2.0,2.0,65.0
0,Sai Gardens,2,1261,2.0,2.0,61.0
0,Manayata Tech Park,2,1100,2.0,2.0,46.0
2,Ramamurthy Nagar,2,700,2.0,1.0,33.0
0,7th Phase JP Nagar,3,1675,2.0,2.0,135.0
1,Ullal Road,4,3400,4.0,2.0,190.0
0,Kodihalli,4,3260,5.0,3.0,388.0
0,Doddakammanahalli,2,1180,2.0,2.0,56.0
2,Uttarahalli,2,1160,2.0,2.0,45.0
0,Kasavanhalli,4,1863,3.0,2.0,105.0
0,Sahakara Nagar,3,1914,3.0,2.0,149.0
0,BTM Layout,3,1458,3.0,2.0,79.0
1,Thirumenahalli,5,1200,4.0,2.0,115.0
2,Babusapalaya,2,1105,2.0,1.0,40.0
0,Hulimavu,3,3035,5.0,3.0,220.0
1,Bannerghatta Road,6,1200,6.0,3.0,160.0
0,Yelahanka,3,1556,3.0,2.0,86.0
0,Jigani,2,918,2.0,2.0,50.0
0,Sarjapur  Road,3,1455,2.0,1.0,98.0
0,Jakkasandra Extension,2,1205,2.0,1.0,70.0
0,BEML Layout,2,1194,2.0,1.0,65.0
1,Laggere,2,1200,2.0,0.0,75.0
2,Bannerghatta Road,3,1100,2.0,2.0,52.0
0,Sarjapur  Road,3,1405,3.0,2.0,48.87
0,Subramanyapura,2,929,2.0,1.0,56.0
0,7th Phase JP Nagar,2,1035,2.0,1.0,39.33
0,8th Phase JP Nagar,4,2100,4.0,3.0,92.0
0,Channasandra,2,1065,2.0,1.0,40.47
1,Kengeri,6,1500,6.0,3.0,150.0
1,Hullahalli,5,1200,5.0,2.0,99.0
0,Hormavu,2,1093,2.0,1.0,32.78
2,Anandapura,2,1250,2.0,2.0,45.0
0,Marathahalli,3,1680,3.0,3.0,105.0
0,Nagarbhavi,2,1146,2.0,1.0,50.0
0,Jagajyothi layout,2,1250,2.0,3.0,58.0
0,Ramagondanahalli,3,1451,3.0,1.0,60.44
0,Nobo Nagar,3,1424,2.0,3.0,55.0
0,Gottigere,3,1435,2.0,3.0,62.0
0,Devanahalli,1,658,1.0,0.0,26.91
0,Bommanahalli,3,1300,3.0,2.0,45.0
0,Whitefield,2,1242,2.0,2.0,65.0
0,Marathahalli,3,1910,3.0,3.0,119.0
0,Yelahanka,3,1610,4.0,2.0,85.0
0,Hulimavu,2,1127,2.0,1.0,65.0
0,Yelahanka,3,1075,2.0,1.0,42.0
0,Mysore Road,2,1155,2.0,1.0,51.0
1,Lakkasandra Extension,5,1280,3.0,1.0,250.0
0,Krishna Reddy Layout,3,1250,3.0,1.0,55.0
1,Kuvempu Layout,3,2200,4.0,2.0,160.0
2,Billekahalli,3,2400,3.0,1.0,150.0
0,Chandapura,2,876,2.0,2.0,29.5
0,Nagarbhavi,3,1850,2.0,2.0,89.0
0,Kadugodi,2,1314,2.0,3.0,83.0
0,Rachenahalli,1,690,1.0,1.0,39.8
2,Srirampura,2,1230,2.0,3.0,55.0
0,Bommasandra,2,920,2.0,1.0,37.2
2,Sarjapur  Road,3,1850,3.0,3.0,140.0
0,Electronic City,2,1073,2.0,2.0,60.0
0,Maithri Layout,3,1540,3.0,3.0,76.0
0,Kanakpura Road,3,1550,3.0,3.0,63.5
0,Kalyan nagar,2,1198,2.0,1.0,65.0
0,HBR Layout,3,1656,3.0,2.0,90.0
0,Kaveri Nagar,3,1900,3.0,3.0,155.0
2,Ramagondanahalli,3,1910,3.0,2.0,142.0
0,Mysore Road,2,1003,2.0,1.0,43.0
0,Thanisandra,3,2172,3.0,2.0,76.02
1,Sarakki Nagar,4,2400,4.0,2.0,358.0
1,T G extension,2,1200,1.0,2.0,95.0
0,Whitefield,3,1548,3.0,1.0,65.0
0,Hosur Road,3,1689,3.0,1.0,103.0
0,Electronic City Phase II,2,1031,2.0,1.0,53.0
0,Bhoganhalli,4,2119,4.0,2.0,111.0
1,Whitefield,2,1200,2.0,2.0,46.13
0,JCR Layout,2,1060,2.0,2.0,37.0
0,Devi Nagar,2,1100,2.0,1.0,61.0
1,GKW Layout,4,1350,4.0,2.0,225.0
1,Gandhi Nagar,5,1050,4.0,1.0,80.0
0,Hennur Road,3,1250,2.0,1.0,77.88
0,8th Block Jayanagar,2,1100,2.0,2.0,110.0
1,Whitefield,2,1200,2.0,1.0,46.13
0,Seegehalli,3,1420,2.0,2.0,46.0
0,Electronic City,3,1500,2.0,1.0,78.0
2,OLd Gurappanapalya,3,1942,3.0,1.0,155.0
0,Haralur Road,3,1985,3.0,2.0,130.0
0,Sarjapur  Road,1,950,1.0,0.0,39.9
1,AMS Layout,3,1200,4.0,2.0,80.0
0,Green Glen Layout,3,1752,3.0,2.0,105.0
1,Abbigere,4,1200,3.0,2.0,120.0
1,Mahalakshmi Layout,5,1200,5.0,1.0,200.0
0,Old Madras Road,3,1480,2.0,2.0,84.0
1,Jnana Ganga Nagar,3,600,4.0,1.0,81.0
0,Sarjapur  Road,3,1826,3.0,2.0,130.0
0,8th Phase JP Nagar,2,1035,2.0,1.0,39.33
2,Kasavanhalli,3,1667,3.0,2.0,92.0
0,Thanisandra,2,934,2.0,2.0,55.0
0,Mahadevpura,3,1620,2.0,1.0,76.0
0,Electronic City,2,1070,2.0,1.0,47.0
2,Hosur Road,5,3600,5.0,3.0,180.0
0,Uttarahalli,3,1280,2.0,2.0,60.0
0,rr nagar,2,1400,2.0,2.0,60.0
2,"Varthur Road, ",2,1330,2.0,1.0,64.0
0,Balagere,2,1012,2.0,1.0,54.59
0,Electronic City Phase II,3,1611,2.0,2.0,48.33
0,Whitefield,3,1405,3.0,2.0,58.0
0,VGP Layout,3,1515,3.0,3.0,90.0
0,Thigalarapalya,3,1830,4.0,2.0,150.0
2,Kaggadasapura,3,1710,3.0,0.0,60.0
2,BTM Layout,2,935,2.0,1.0,51.5
0,Jakkur,3,2197,3.0,2.0,136.0
1,TC Palaya,4,600,4.0,0.0,65.0
2,Brookefield,3,1410,2.0,0.0,80.0
0,Jakkur,2,1125,2.0,2.0,65.0
0,Magadi Road,3,1191,2.0,1.0,55.38
0,Thubarahalli,2,1200,2.0,2.0,79.0
0,CV Raman Nagar,3,1525,2.0,3.0,67.0
0,KUDLU MAIN ROAD,3,1464,3.0,3.0,56.0
0,Seegehalli,2,920,2.0,1.0,27.0
2,Yelahanka,1,651,1.0,1.0,17.5
0,Chikkabanavar,2,600,1.0,2.0,25.0
0,Chandapura,1,645,1.0,1.0,16.45
0,Thanisandra,2,1185,2.0,2.0,44.0
0,Electronics City Phase 1,2,1190,2.0,1.0,68.0
0,Whitefield,2,1355,2.0,3.0,73.0
1,KR Puram,2,1200,1.0,0.0,65.0
1,Kundalahalli,4,7000,4.0,3.0,550.0
1,Ramamurthy Nagar,6,1200,4.0,1.0,110.0
0,Yelahanka New Town,1,500,2.0,1.0,24.0
0,Bommasandra Industrial Area,3,1250,3.0,3.0,50.0
2,Uttarahalli,3,1480,2.0,1.0,58.0
2,Ambalipura,4,3300,4.0,2.0,329.0
0,Green Woods Layout,2,1206,2.0,1.0,53.0
0,Rajaji Nagar,2,1357,2.0,1.0,130.0
2,Hosakerehalli,2,925,2.0,1.0,46.5
0,8th Phase JP Nagar,2,909,2.0,1.0,40.9
1,Seegehalli,3,3000,5.0,2.0,335.0
2,Brookefield,2,1100,2.0,1.0,55.0
1,Malleshwaram,4,3000,5.0,2.0,815.0
0,Vidyaranyapura,2,1100,2.0,1.0,54.0
0,Subramanyapura,2,975,2.0,1.0,65.0
0,Raja Rajeshwari Nagar,2,1306,2.0,2.0,44.17
1,Roopena Agrahara,4,1200,4.0,1.0,95.0
0,Kalena Agrahara,1,610,1.0,1.0,39.0
0,Yelahanka,3,1484,2.0,2.0,56.4
0,Ramamurthy Nagar,2,1125,2.0,1.0,47.0
0,Bhoganhalli,2,1447,2.0,1.0,75.97
0,Whitefield,4,2882,5.0,1.0,158.0
1,Vidyaranyapura,4,750,4.0,0.0,88.0
0,Kundalahalli,3,2075,3.0,1.0,115.0
2,Stage-4 Bommanahalli,2,1250,2.0,1.0,58.0
0,Horamavu Banaswadi,2,1272,2.0,2.0,51.5
1,Banashankari Stage II,4,1050,3.0,2.0,125.0
0,Venkateshpuram,2,625,2.0,1.0,24.0
2,1st Phase JP Nagar,1,840,2.0,2.0,50.0
0,Hennur Road,4,2502,4.0,2.0,180.0
0,Rayasandra,1,583,1.0,1.0,26.9
0,Gunjur Palya,2,900,2.0,1.0,27.0
0,Sarjapur  Road,2,1115,2.0,2.0,50.0
0,HOSUR MAIN ROAD,2,1464,2.0,2.0,56.0
2,Kanakapura,3,2200,3.0,1.0,121.0
0,Whitefield,1,750,1.0,1.0,51.0
0,Marathahalli,3,1600,3.0,3.0,58.0
0,Chikkalasandra,3,1365,2.0,2.0,49.0
2,"Judicial Layout, Kanakapura Road, ",3,1300,3.0,2.0,64.0
2,Kurubarahalli,1,1200,1.0,0.0,69.0
0,Hormavu,2,1260,2.0,2.0,35.0
0,Electronics City Phase 1,2,1190,2.0,2.0,33.92
0,Hosakerehalli,3,2480,4.0,1.0,260.0
0,Vishwapriya Layout,3,1250,3.0,2.0,38.0
2,Kaggadasapura,3,1500,3.0,0.0,75.0
0,Banashankari Stage V,3,1510,3.0,3.0,47.57
0,7th Phase JP Nagar,2,1187,2.0,1.0,59.0
0,Kundalahalli,2,1120,2.0,1.0,53.76
0,Dodsworth Layout,3,1717,3.0,3.0,99.0
0,Kasturi Nagar,2,1100,2.0,2.0,58.0
1,Hegganahalli,1,1200,1.0,0.0,48.0
2,Bannerghatta Road,3,1465,2.0,1.0,45.87
1,Kothanur,1,1500,1.0,0.0,75.0
1,Prashanth Nagar,5,4050,4.0,1.0,600.0
0,Haralur Road,3,1255,2.0,1.0,90.0
0,5th Phase JP Nagar,2,1220,2.0,3.0,88.0
2,Electronic City Phase II,2,1065,2.0,1.0,30.88
2,Sultan Palaya,3,1765,3.0,3.0,80.0
0,Bellandur,2,1281,2.0,2.0,87.0
0,Electronic City,2,1210,2.0,2.0,25.0
3,Kaggadasapura,2,1215,2.0,3.0,43.0
1,Ananth Nagar,4,1200,3.0,1.0,87.0
0,Mysore Road,2,1237,2.0,2.0,73.0
0,Lakshminarayana Pura,2,1300,2.0,1.0,70.0
0,Whitefield,2,1105,2.0,2.0,39.99
0,Chandapura,3,1505,2.0,2.0,42.0
2,Banashankari,2,1186,2.0,3.0,65.0
1,Byrathi Village,4,900,3.0,1.0,51.0
0,Kengeri,2,750,2.0,1.0,35.5
2,Varthur,2,1083,2.0,2.0,28.0
2,Nagaraja Garden,3,1430,2.0,1.0,78.65
0,Thanisandra,2,1056,2.0,2.0,68.0
0,VGP Layout,3,2108,3.0,3.0,85.0
0,Banashankari,3,1650,3.0,2.0,101.0
2,Electronic City Phase II,3,1220,3.0,1.0,36.6
0,Rayasandra,2,1198,2.0,1.0,54.0
0,Ejipura,2,1190,2.0,1.0,70.0
2,"Judicial Layout, Kanakapura Road, ",2,900,2.0,1.0,41.0
0,J.P.nagar 6th Phase.Sarakki Nagar,4,2690,4.0,2.0,185.0
2,Kanakapura,2,1340,2.0,2.0,65.0
1,Bommenahalli,4,2940,3.0,2.0,2250.0
1,Giri Nagar,6,2400,6.0,1.0,400.0
0,Yelahanka,2,1260,2.0,2.0,59.2
0,Talaghattapura,3,2254,3.0,2.0,153.0
0,Old Madras Road,3,2990,5.0,1.0,210.0
2,1st Block BEL Layout,4,1800,5.0,1.0,250.0
2,JP Nagar,2,820,2.0,1.0,45.0
0,Electronic City,2,1296,2.0,2.0,65.0
0,Uttarahalli,2,1190,2.0,1.0,53.55
0,Whitefield,2,1173,2.0,1.0,77.0
1,Sarjapura - Attibele Road,3,1800,3.0,2.0,90.0
2,Yelahanka,2,1102,2.0,0.0,52.0
0,Sarjapur,2,913,2.0,1.0,36.0
0,Hormavu,3,1176,2.0,1.0,35.27
0,Yelahanka,2,1519,2.0,3.0,65.0
0,Hosur Road,2,1345,2.0,2.0,106.0
0,Dodsworth Layout,3,1594,3.0,2.0,99.0
0,Kaverappa Layout,2,1250,2.0,1.0,68.0
0,Haralur Road,2,1056,2.0,1.0,60.0
1,Whitefield,3,1200,3.0,1.0,68.4
1,Kothnur Narayanapura,2,1290,1.0,0.0,77.5
2,Amruthnagar,2,1150,2.0,1.0,48.0
0,Ambedkar Colony,2,1464,2.0,1.0,145.0
1,Anekal,4,1200,2.0,1.0,36.0
2,Gollarapalya Hosahalli,2,861,2.0,0.0,36.5
0,Kundalahalli,2,1047,2.0,1.0,82.62
1,Lakshmipura,2,1200,2.0,0.0,75.0
2,Hongasandra,2,1065,2.0,1.0,45.0
2,Rajaji Nagar,3,2300,3.0,3.0,369.0
0,Ramamurthy Nagar,2,1000,2.0,1.0,62.0
0,Lingadheeranahalli,3,1682,3.0,1.0,113.0
0,Harlur,3,1756,3.0,2.0,131.0
1,BEL Road,5,4000,4.0,2.0,1000.0
0,Vignana Nagar,4,1050,4.0,2.0,90.0
0,Vittasandra,2,1238,2.0,1.0,67.32
0,Dasanapura,2,814,2.0,1.0,42.0
2,Dodda Nekkundi,2,1145,2.0,1.0,46.5
0,Varthur,2,965,2.0,1.0,34.0
0,Doddabele,2,750,2.0,1.0,36.0
2,Banashankari,3,1300,2.0,2.0,55.0
0,1st Phase JP Nagar,3,1590,3.0,3.0,131.0
0,Begur Road,1,644,1.0,1.0,40.0
0,Whitefield,2,982,2.0,1.0,37.0
0,Indira Nagar,2,1260,2.0,2.0,100.0
0,Rayasandra,3,1555,3.0,2.0,75.17
2,Race Course Road,4,2500,4.0,1.0,450.0
0,Kaggadasapura,2,1225,2.0,2.0,48.0
0,Electronics City Phase 1,2,1085,2.0,1.0,46.0
0,Rajaji Nagar,3,1640,3.0,2.0,220.0
2,Thanisandra,3,1595,3.0,1.0,110.0
0,Raja Rajeshwari Nagar,2,1196,2.0,2.0,40.44
0,Yelahanka,3,1859,3.0,1.0,108.0
0,9th Phase JP Nagar,2,1079,2.0,1.0,60.0
2,Shivaji Nagar,2,550,1.0,1.0,27.0
0,Whitefield,2,1118,2.0,1.0,42.0
0,CV Raman Nagar,2,1198,2.0,2.0,60.0
0,Thigalarapalya,3,1830,4.0,2.0,135.0
0,Banashankari Stage VI,2,1160,2.0,1.0,59.0
0,Srirampuram,3,1485,2.0,1.0,156.0
0,Ejipura,3,2070,3.0,3.0,135.0
1,Basaveshwara Nagar,6,750,4.0,1.0,150.0
2,Kannamangala,2,957,2.0,0.0,52.5
1,Basaveshwara Nagar,5,2400,4.0,1.0,310.0
0,Bannerghatta Road,2,1268,2.0,1.0,69.0
0,Bannerghatta Road,3,1450,2.0,2.0,87.0
2,Manorayana Palya,3,1600,2.0,2.0,75.0
0,Uttarahalli,3,1330,2.0,1.0,57.0
0,Jakkur,3,1355,2.0,2.0,65.0
0,Horamavu Banaswadi,2,1272,2.0,2.0,51.5
0,Abbaiah Reddy Layout,2,1100,2.0,1.0,38.49
0,Sarjapur  Road,3,1220,3.0,2.0,58.0
0,Chikkalasandra,2,1075,2.0,1.0,46.76
0,Lingarajapuram,2,800,2.0,1.0,55.0
0,Vasanthapura,2,995,2.0,1.0,34.82
2,Vasantha Vallabha Nagar,2,900,1.0,1.0,44.0
0,Haralur Road,2,1140,2.0,1.0,42.0
0,Ganga Nagar,3,1480,2.0,2.0,125.0
0,Padmanabhanagar,3,1710,2.0,2.0,90.63
0,Talaghattapura,3,2106,3.0,3.0,148.0
1,Vajarahalli,3,800,3.0,2.0,120.0
0,Sarjapur  Road,3,1660,2.0,2.0,116.0
0,Electronic City Phase II,3,1549,3.0,2.0,80.0
0,Marathahalli,1,700,1.0,1.0,38.0
0,Balagere,2,1012,2.0,1.0,64.0
0,Marathahalli,3,1469,3.0,1.0,89.0
0,Whitefield,2,1216,2.0,1.0,69.0
0,Electronic City Phase II,2,1065,2.0,1.0,56.13
0,Thanisandra,3,1411,3.0,1.0,93.15
0,Pai Layout,2,1400,2.0,2.0,57.5
0,Hoskote,3,1250,3.0,2.0,29.0
0,Haralur Road,2,1245,2.0,3.0,62.0
0,Choodasandra,2,1115,2.0,1.0,50.0
0,Vidyaranyapura,2,1000,2.0,1.0,35.0
0,Subramanyapura,3,1800,3.0,2.0,90.0
0,Mathikere,2,1500,2.0,2.0,130.0
0,Chandapura,1,645,1.0,1.0,16.45
0,Kothannur,3,1275,3.0,2.0,44.0
0,Kasavanhalli,3,1494,3.0,2.0,82.0
0,Bhoganhalli,3,1949,3.0,2.0,129.0
0,BTM Layout,2,1020,2.0,1.0,46.5
0,Mysore Road,2,883,2.0,1.0,45.0
1,Uttarahalli,6,1680,6.0,1.0,125.0
1,Mysore Road,1,2232,6.0,2.0,300.0
0,Anand nagar,3,2010,3.0,3.0,125.0
0,Yeshwanthpur,2,1240,2.0,2.0,80.0
0,6th Phase JP Nagar,2,1213,2.0,1.0,63.0
0,Hegde Nagar,3,1835,3.0,3.0,88.0
1,Hoskote,9,1800,10.0,3.0,185.0
2,Whitefield,4,3425,5.0,2.0,250.0
2,Gottigere,2,945,2.0,0.0,45.0
0,Sathya Layout,3,1504,2.0,2.0,100.0
0,Lakshminarayana Pura,3,1569,3.0,2.0,150.0
0,Harlur,3,1755,3.0,2.0,130.0
0,Hoodi,2,1240,2.0,3.0,43.94
0,Electronics City Phase 1,3,1450,3.0,2.0,72.54
0,5th Phase JP Nagar,2,1000,2.0,0.0,48.0
1,Shivaji Nagar,1,3820,1.0,1.0,306.0
0,Thyagaraja Nagar,5,2000,4.0,2.0,145.0
0,Choodasandra,2,1215,2.0,2.0,59.0
0,Yelachenahalli,3,1330,3.0,3.0,73.5
0,Raja Rajeshwari Nagar,2,1178,2.0,1.0,75.0
1,Hulimavu,4,1500,4.0,3.0,192.0
0,Shree Ananth Nagar Layout,2,2040,2.0,2.0,59.0
0,Bellandur,3,2000,3.0,2.0,85.0
0,Shanti Nagar,3,1602,2.0,1.0,165.0
1,2nd Stage Arekere Mico Layout,4,1200,4.0,1.0,130.0
0,Parappana Agrahara,2,1194,2.0,2.0,46.0
2,Jayamahal,3,1800,3.0,1.0,220.0
1,Dasarahalli,3,2400,2.0,1.0,152.0
0,Sarjapur  Road,3,1700,3.0,3.0,108.0
2,Jigani,3,1200,3.0,2.0,65.0
1,Veer Sandra,3,1500,3.0,0.0,72.0
1,Karuna Nagar,3,1240,3.0,2.0,165.0
2,Whitefield,3,3000,3.0,2.0,400.0
2,Kanakpura Road,3,1737,3.0,3.0,85.0
1,TC Palaya,2,900,2.0,0.0,55.0
2,Chennappa Layout,3,1280,2.0,1.0,48.0
0,CV Raman Nagar,2,1560,2.0,2.0,85.0
0,Kambipura,2,883,2.0,1.0,44.0
